POS ITEM ID,POS ITEM,POS Group,POS Subgroup,My Group,QTY,COST,PRICE,PROFIT,TOTAL COST,TOTAL SALES,TOTAL PROFIT,Group Rating,AvgQuantityBySubGroup,AvgMarginBySubGroup,Subgroup Rating,AvgQuantityByMyGroup,AvgMarginByMyGroup,My Group Rating
34013,Zaca Chewables Hydration + Liver Aid (Foodager),Sundry,Sundry,Altitude,580,2.5,5.44,2.94,1450.0,3157.0,1707.0,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,351.09090909090907,5.098181818181818,Plowhorse
34014,Tampax Regular 10ct (Foodager),Sundry,Sundry,Personal Care,141,2.94,6.12,3.18,414.54,862.5,447.96,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,36.5,4.0408333333333335,Plowhorse
34015,Liquid I.V. 3-Stick Pack (Foodager),Sundry,Sundry,Altitude,124,4.17,10.91,6.74,517.08,1352.32,835.24,Star,79.03680981595092,4.35680981595092,Star,351.09090909090907,5.098181818181818,Puzzle
34016,Liquid I.V. Individual (Foodager),Sundry,Sundry,Altitude,440,1.5,5.81,4.31,660.0,2558.07,1898.07,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,351.09090909090907,5.098181818181818,Plowhorse
34017,Aleve 1 Dose (Foodager),Sundry,Sundry,Medicine,373,1.41,3.99,2.58,525.93,1489.0,963.07,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,84.68888888888888,4.464222222222222,Plowhorse
34018,Zyrtec Allergy (Foodager),Sundry,Sundry,Medicine,21,4.14,8.4,4.26,86.94,176.37,89.43,Dog,79.03680981595092,4.35680981595092,Dog,84.68888888888888,4.464222222222222,Dog
34019,Bic Lighter (Foodager),Sundry,Sundry,Supplies,128,1.42,2.49,1.07,181.76,318.13,136.37,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,36.45,4.60175,Plowhorse
34020,Claritin Non-Drowsy (Foodager),Sundry,Sundry,Medicine,146,1.44,2.92,1.48,210.24,427.01,216.77,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,84.68888888888888,4.464222222222222,Plowhorse
34021,Halls Mentholyptus Relief-9Drops (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",78,1.01,2.925,1.915,78.78,150.45,71.67,Dog,79.03680981595092,4.35680981595092,Dog,105.26315789473684,3.9557894736842103,Dog
34022,Sc-Hothands Super Warmer (1Ct) (Foodager),Sundry,Sundry,Altitude,225,0.73,4.76,4.03,164.25,1072.0,907.75,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,351.09090909090907,5.098181818181818,Dog
34024,Vicks DayQuil Cold & Flu (Foodager),Sundry,Sundry,Medicine,26,10.6,19.95,9.35,275.6,518.7,243.1,Puzzle,79.03680981595092,4.35680981595092,Puzzle,84.68888888888888,4.464222222222222,Puzzle
34027,Banana Boat Sport Ultra (Foodager),Sundry,Sundry,Personal Care,24,10.48,22.71,12.23,251.52,545.06,293.54,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Puzzle
34028,Oralcare Medium Toothbrush (Foodager),Sundry,Sundry,Supplies,312,1.64,3.46,1.82,511.68,1080.57,568.89,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,36.45,4.60175,Plowhorse
34030,Chapstick Og (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",721,1.63,3.49,1.86,1175.23,2515.6,1340.37,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,105.26315789473684,3.9557894736842103,Plowhorse
34034,Nail Clipper (Foodager),Sundry,Sundry,Supplies,66,1.28,5.95,4.67,84.48,392.7,308.22,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Star
34038,TekPro Toothbrush (Foodager),Sundry,Sundry,Supplies,2,1.64,3.95,2.31,3.28,7.9,4.62,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34041,Tums Antacid Smoothies Assorted Fruit Extra Streng (Foodager),Sundry,Sundry,Medicine,94,1.22,3.22,2.0,114.68,303.07,188.39,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,84.68888888888888,4.464222222222222,Plowhorse
34047,Sc-Hothands Insole Foot Warmers (2 Insole) (Foodager),Sundry,Sundry,Altitude,64,0.73,5.75,5.02,46.72,368.0,321.28,Puzzle,79.03680981595092,4.35680981595092,Puzzle,351.09090909090907,5.098181818181818,Dog
34050,Crest Flouride Anticavity Tootpaste (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",16,1.44,3.0,1.56,23.04,48.0,24.96,Dog,79.03680981595092,4.35680981595092,Dog,105.26315789473684,3.9557894736842103,Dog
34051,Pepto Bismol 5 Symptom Relief 4Oz (Foodager),Sundry,Sundry,Medicine,75,3.76,8.0,4.24,282.0,600.0,318.0,Dog,79.03680981595092,4.35680981595092,Dog,84.68888888888888,4.464222222222222,Dog
34052,Tide 4Loads (Foodager),Sundry,Sundry,Supplies,8,2.97,8.95,5.98,23.76,71.6,47.84,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Puzzle
34053,Midol Complete (Foodager),Sundry,Sundry,Medicine,60,0.46,3.92,3.46,27.6,235.0,207.4,Dog,79.03680981595092,4.35680981595092,Dog,84.68888888888888,4.464222222222222,Dog
34054,Handy Solution-Clear Vision Lubricant Eye Drop (Foodager),Sundry,Sundry,Medicine,7,6.71,11.57,4.86,46.97,81.0,34.03,Puzzle,79.03680981595092,4.35680981595092,Puzzle,84.68888888888888,4.464222222222222,Puzzle
34056,Tide Simply Clean & Fresh 10oz (Foodager),Sundry,Sundry,Supplies,16,2.97,4.43,1.46,47.52,70.87,23.35,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34058,NyQuil Severe Vapocool (Foodager),Sundry,Sundry,Medicine,160,2.46,5.92,3.46,393.6,947.55,553.95,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,84.68888888888888,4.464222222222222,Plowhorse
34060,Nyquil Severe+ Vicks Vapocool (Foodager),Sundry,Sundry,Medicine,261,2.46,5.94,3.48,642.06,1549.97,907.91,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,84.68888888888888,4.464222222222222,Plowhorse
34061,Colgate Toothpaste 2.5oz (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",52,1.44,2.97,1.53,74.88,154.5,79.62,Dog,79.03680981595092,4.35680981595092,Dog,105.26315789473684,3.9557894736842103,Dog
34063,Tide Pods  3-in-1 16 ct (Foodager),Sundry,Sundry,Supplies,38,6.16,12.86,6.7,234.08,488.86,254.78,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Star
34064,Kleenex On the Go (Foodager),Sundry,Sundry,Supplies,131,0.23,0.99,0.76,30.13,130.25,100.12,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,36.45,4.60175,Plowhorse
34069,Gain Dryer Sheets(15Ct) (Foodager),Sundry,Sundry,Supplies,1,1.16,4.0,2.84,1.16,4.0,2.84,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34072,Lil Neccessities Corkscrew (Foodager),Sundry,Sundry,Supplies,14,2.12,30.0,27.88,29.68,420.0,390.32,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Puzzle
34077,Duracell Rechargable AAA (4Pack) (Foodager),Sundry,Sundry,Supplies,6,10.0,10.95,0.95,60.0,65.7,5.7,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34083,Aveeno Daily Moisturizing Body Lotion (Foodager),Sundry,Sundry,Personal Care,88,3.86,7.48,3.62,339.68,658.12,318.44,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,36.5,4.0408333333333335,Plowhorse
34088,Edge Shave Gel Sensitive 7oz (Foodager),Sundry,Sundry,Personal Care,22,4.27,8.9,4.63,93.94,195.75,101.81,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Puzzle
34089,Duracell Batteries AA 4-Pack (Foodager),Sundry,Sundry,Supplies,34,5.68,11.6,5.92,193.12,394.35,201.23,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Puzzle
34090,Pampers Diaper Changing Kit 2ct (Foodager),Sundry,Sundry,Personal Care,3,5.51,12.25,6.74,16.53,36.75,20.22,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Puzzle
34092,Mika's Fun House Foam Soap (Foodager),Sundry,Sundry,Personal Care,5,2.64,4.5,1.86,13.2,22.5,9.3,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34098,VH Essentials Daily Feminine Wash 6oz (Foodager),Sundry,Sundry,Personal Care,3,6.92,12.83,5.91,20.76,38.5,17.74,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Puzzle
34099,Hs Herbal Essences Conditioner(1.4Oz) (Foodager),Sundry,Sundry,Personal Care,1,2.69,0.0,-2.69,2.69,0.0,-2.69,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34107,Dentek Floss (20Count) (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",1,1.22,3.0,1.78,1.22,3.0,1.78,Dog,79.03680981595092,4.35680981595092,Dog,105.26315789473684,3.9557894736842103,Dog
34113,Pert Plus 2in1 Shampoo 2oz (Foodager),Sundry,Sundry,Personal Care,36,3.07,6.03,2.96,110.52,217.0,106.48,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34116,GoodSense Calamine Lotion (Foodager),Sundry,Sundry,Personal Care,9,3.17,7.95,4.78,28.53,71.55,43.02,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Puzzle
34119,Herbal Essences Conditioner(1.4Oz) (Foodager),Sundry,Sundry,Personal Care,2,2.69,6.0,3.31,5.38,12.0,6.62,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34120,Tide 1 Load (Foodager),Sundry,Sundry,Supplies,7,0.77,1.29,0.52,5.39,9.0,3.61,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34131,Hs Contact Lens Case (Foodager),Sundry,Sundry,Supplies,3,1.68,7.95,6.27,5.04,23.85,18.81,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Puzzle
34138,The Store House Roll Can Opener (Foodager),Sundry,Sundry,Supplies,2,2.23,5.1,2.87,4.46,10.2,5.74,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34149,Goody Hair Ties (Foodager),Sundry,Sundry,Supplies,52,2.31,3.13,0.82,120.12,162.91,42.79,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Plowhorse
34150,Tampax Pearl 8 Ct (Foodager),Sundry,Sundry,Personal Care,46,2.94,6.91,3.97,135.24,317.96,182.72,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Plowhorse
34151,Jt Hand Sanitizer (Foodager),Sundry,Sundry,Personal Care,2,1.47,7.0,5.53,2.94,14.0,11.06,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Puzzle
34152,Clean Life No Rinse Shampoo 2oz (Foodager),Sundry,Sundry,Personal Care,2,2.69,6.0,3.31,5.38,12.0,6.62,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34158,cotton balls- impress (Foodager),Sundry,Sundry,Supplies,13,0.79,3.5,2.71,10.27,45.5,35.23,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34159,Sc-Hothands Toe Warmer (Foodager),Sundry,Sundry,Altitude,337,0.8,4.94,4.14,269.6,1666.37,1396.77,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,351.09090909090907,5.098181818181818,Dog
34160,Neosporin (Foodager),Sundry,Sundry,Medicine,48,6.39,12.0,5.61,306.72,576.0,269.28,Puzzle,79.03680981595092,4.35680981595092,Puzzle,84.68888888888888,4.464222222222222,Puzzle
34161,Halls Dietary Supplement Drops (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",369,2.44,6.205,3.7649999999999997,900.36,2031.68,1131.32,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,105.26315789473684,3.9557894736842103,Plowhorse
34162,Advil Liqui Gels (Foodager),Sundry,Sundry,Medicine,284,2.27,4.96,2.69,644.68,1407.5,762.82,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,84.68888888888888,4.464222222222222,Plowhorse
34163,Pepto Bismol Chewables 6 Tablets (Foodager),Sundry,Sundry,Medicine,159,2.33,4.44,2.11,370.47,705.5,335.03,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,84.68888888888888,4.464222222222222,Plowhorse
34164,Q-Tips (Foodager),Sundry,Sundry,Supplies,42,1.78,3.5,1.72,74.76,147.0,72.24,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Plowhorse
34165,Simply Venus 3 Disposable 2-Blade Razors (Foodager),Sundry,Sundry,Supplies,42,4.2,3.48,-0.72,176.4,146.12,-30.28,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Plowhorse
34166,Ibuprofen Tablets (Foodager),Sundry,Sundry,Medicine,121,1.73,9.91,8.18,209.33,1198.97,989.64,Star,79.03680981595092,4.35680981595092,Star,84.68888888888888,4.464222222222222,Star
34169,Dramamine (Foodager),Sundry,Sundry,Medicine,88,1.71,3.97,2.26,150.48,349.0,198.52,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,84.68888888888888,4.464222222222222,Plowhorse
34170,Gillette Foam Shave w/Razor (Foodager),Sundry,Sundry,Personal Care,20,3.91,10.25,6.34,78.2,205.0,126.8,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Puzzle
34171,Bausch + Lomb ReNu Solution (Foodager),Sundry,Sundry,Personal Care,10,3.0,6.09,3.09,30.0,60.94,30.94,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34172,Lil D Petroleum Jelly 3.75oz (Foodager),Sundry,Sundry,Personal Care,35,2.34,5.46,3.12,81.9,191.12,109.22,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34173,Degree Men's Deodorant Cool Rush (Foodager),Sundry,Sundry,Personal Care,40,3.1,6.5,3.4,124.0,260.0,136.0,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Plowhorse
34174,Bic Flex 5 Titanium Razor (Foodager),Sundry,Sundry,Supplies,41,3.95,8.89,4.94,161.95,364.5,202.55,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Star
34175,Secret Women's Deodroant (Foodager),Sundry,Sundry,Personal Care,74,4.11,8.69,4.58,304.14,642.87,338.73,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Star
34176,Always Maxi Regular Wing 10ct (Foodager),Sundry,Sundry,Personal Care,8,3.38,6.25,2.87,27.04,50.0,22.96,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34177,Pampers Wipes Complete Clean Scented 72ct (Foodager),Sundry,Sundry,Personal Care,27,3.01,6.5,3.49,81.27,175.5,94.23,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34178,Tylenol Infants Pain+Fever (Foodager),Sundry,Sundry,Medicine,46,7.31,13.0,5.69,336.26,598.0,261.74,Puzzle,79.03680981595092,4.35680981595092,Puzzle,84.68888888888888,4.464222222222222,Puzzle
34179,Crest Toothpaste Plus Toothbrush (Foodager),Sundry,Sundry,Personal Care,253,1.92,5.04,3.12,485.76,1273.87,788.11,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,36.5,4.0408333333333335,Plowhorse
34180,Johnson's Baby Oil 3oz (Foodager),Sundry,Sundry,Personal Care,15,2.83,5.5,2.67,42.45,82.5,40.05,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34181,Lil Drug Store Hydrogen Peroxide 16oz (Foodager),Sundry,Sundry,Supplies,14,2.39,4.75,2.36,33.46,66.5,33.04,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34182,Lil Drug Store Nail Polish Remover 6oz (Foodager),Sundry,Sundry,Supplies,17,2.03,5.28,3.25,34.51,89.81,55.3,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34183,Oral-B Floss Picks Fresh Mint 30ct (Foodager),Sundry,Sundry,Personal Care,47,1.14,4.92,3.78,53.58,231.41,177.83,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Plowhorse
34184,Crest Scope Mouthwash 1.2oz (Foodager),Sundry,Sundry,Personal Care,71,1.83,4.24,2.41,129.93,300.69,170.76,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Plowhorse
34185,Dove Original Beauty Bar 3.17oz (Foodager),Sundry,Sundry,Personal Care,79,2.3,3.97,1.67,181.7,314.0,132.3,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Plowhorse
34186,Always Infinity Flex Foam 18ct (Foodager),Sundry,Sundry,Personal Care,64,5.72,12.02,6.3,366.08,769.0,402.92,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Star
34187,Always Thin Panty Liner Wrapped 20ct (Foodager),Sundry,Sundry,Personal Care,67,1.27,3.46,2.19,85.09,231.86,146.77,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Plowhorse
34188,Gold Bond Healing Cream 1oz (Foodager),Sundry,Sundry,Personal Care,2,4.56,3.0,-1.56,9.12,6.0,-3.12,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Dog
34189,Band-Aid Flexible Fabric 30ct (Foodager),Sundry,Sundry,Supplies,57,4.45,8.0,3.55,253.65,456.0,202.35,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Plowhorse
34190,Lil Neccessities Can Opener (Foodager),Sundry,Sundry,Supplies,4,1.61,3.81,2.2,6.44,15.25,8.81,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34191,EarPlanes Child Ear Plugs 1-pair (Foodager),Sundry,Sundry,Supplies,26,5.55,12.0,6.45,144.3,312.0,167.7,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Puzzle
34193,Duracell Batteries C2 2-Pack (Foodager),Sundry,Sundry,Supplies,2,6.69,13.0,6.31,13.38,26.0,12.62,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Puzzle
34194,Joshua Tree Hand Sanitizer 3.3oz (Foodager),Sundry,Sundry,Personal Care,6,1.47,6.99,5.52,8.82,41.94,33.12,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Puzzle
34196,Advil Unis 1 Dose (Foodager),Sundry,Sundry,Medicine,6,0.0,4.0,4.0,0.0,24.0,24.0,Dog,79.03680981595092,4.35680981595092,Dog,84.68888888888888,4.464222222222222,Dog
34197,Palmolive Original Soap (Foodager),Sundry,Sundry,Supplies,14,0.8,3.95,3.15,11.2,55.3,44.1,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34201,Tylenol Infants Pain+Fever 4 oz (Foodager),Sundry,Sundry,Medicine,77,7.31,9.95,2.64,562.87,766.15,203.28,Dog,79.03680981595092,4.35680981595092,Dog,84.68888888888888,4.464222222222222,Dog
34202,Benadryl Allergy (Foodager),Sundry,Sundry,Medicine,81,2.44,4.84,2.4,197.64,392.28,194.64,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,84.68888888888888,4.464222222222222,Dog
34203,Band-Aid Flexible Fabric 8ct (Foodager),Sundry,Sundry,Supplies,100,0.9,3.95,3.05,90.0,395.0,305.0,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,36.45,4.60175,Plowhorse
34204,Bounce Dryer Sheets (Foodager),Sundry,Sundry,Supplies,38,1.16,3.9,2.74,44.08,148.14,104.06,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Plowhorse
34205,Advil Ibuprofen Tablets 6 Tablets (Foodager),Sundry,Sundry,Medicine,385,1.97,4.94,2.97,758.45,1902.03,1143.58,Plowhorse,79.03680981595092,4.35680981595092,Plowhorse,84.68888888888888,4.464222222222222,Plowhorse
34206,Alka-Seltzer Plus Cold & Cough (Foodager),Sundry,Sundry,Medicine,47,1.82,11.95,10.13,85.54,561.65,476.11,Puzzle,79.03680981595092,4.35680981595092,Puzzle,84.68888888888888,4.464222222222222,Puzzle
34207,Lil Drug Store Adult Tussin DM (Foodager),Sundry,Sundry,Medicine,27,4.04,9.77,5.73,109.08,263.67,154.59,Puzzle,79.03680981595092,4.35680981595092,Puzzle,84.68888888888888,4.464222222222222,Puzzle
34210,Trojan Condoms ENZ (Foodager),Sundry,Sundry,Personal Care,17,2.31,9.95,7.64,39.27,169.15,129.88,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Puzzle
34212,Duracell Rechargable AAA (8 Pack) (Foodager),Sundry,Sundry,Supplies,34,10.0,13.85,3.85,340.0,470.81,130.81,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34213,Icy Hot Original Pain Relief (Foodager),Sundry,Sundry,Personal Care,44,4.25,7.86,3.61,187.0,345.82,158.82,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Plowhorse
34214,Ricola Berry Medley (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",33,2.78,5.86,3.08,91.74,193.37,101.63,Dog,79.03680981595092,4.35680981595092,Dog,105.26315789473684,3.9557894736842103,Dog
34215,Zarbee's Inspired by Nature (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",8,6.39,16.95,10.56,51.12,135.6,84.48,Puzzle,79.03680981595092,4.35680981595092,Puzzle,105.26315789473684,3.9557894736842103,Puzzle
34216,Olly Sleep Gummies 10 ct (Foodager),Sundry,Sundry,Medicine,67,3.4,7.89,4.49,227.8,528.67,300.87,Puzzle,79.03680981595092,4.35680981595092,Puzzle,84.68888888888888,4.464222222222222,Puzzle
34217,Gold Bond Healing Cream 3 oz (Foodager),Sundry,Sundry,Personal Care,38,4.56,9.69,5.13,173.28,368.15,194.87,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Star
34218,Duracell Batteries D 4-Pack (Foodager),Sundry,Sundry,Supplies,1,10.65,21.95,11.3,10.65,21.95,11.3,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Puzzle
34219,Clear Eyes (Foodager),Sundry,Sundry,Personal Care,48,3.52,6.88,3.36,168.96,330.12,161.16,Dog,79.03680981595092,4.35680981595092,Dog,36.5,4.0408333333333335,Plowhorse
34220,Afrin Nasal Decongestant (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",21,5.35,11.95,6.6,112.35,250.95,138.6,Puzzle,79.03680981595092,4.35680981595092,Puzzle,105.26315789473684,3.9557894736842103,Puzzle
34221,Sewing Kit (Foodager),Sundry,Sundry,Supplies,12,1.52,3.95,2.43,18.24,47.4,29.16,Dog,79.03680981595092,4.35680981595092,Dog,36.45,4.60175,Dog
34223,Airborne 10tablets (Foodager),Sundry,Sundry,Medicine,53,8.0,16.5,8.5,424.0,874.5,450.5,Puzzle,79.03680981595092,4.35680981595092,Puzzle,84.68888888888888,4.464222222222222,Puzzle
34224,ZzzQuil Nightime Slee-Aid 1 FL Oz (Foodager),Sundry,Sundry,Medicine,28,2.38,12.6,10.22,66.64,352.88,286.24,Puzzle,79.03680981595092,4.35680981595092,Puzzle,84.68888888888888,4.464222222222222,Puzzle
34225,Tweezers (Foodager),Sundry,Sundry,Supplies,24,1.25,5.89,4.64,30.0,141.31,111.31,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.45,4.60175,Puzzle
34226,Ricola 9 Drops (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",56,1.61,2.0,0.39,90.16,112.0,21.84,Dog,79.03680981595092,4.35680981595092,Dog,105.26315789473684,3.9557894736842103,Dog
34227,ZzzQuil Nightime Sleep-Aid 12ct (Foodager),Sundry,Sundry,Medicine,23,6.72,12.81,6.09,154.56,294.61,140.05,Puzzle,79.03680981595092,4.35680981595092,Puzzle,84.68888888888888,4.464222222222222,Puzzle
34230,Banana Boat Sport Ultra 30spf 3oz (Foodager),Sundry,Sundry,Personal Care,154,4.25,10.38,6.13,654.5,1597.87,943.37,Star,79.03680981595092,4.35680981595092,Star,36.5,4.0408333333333335,Star
34231,Ricola Original Herb (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",16,2.78,5.95,3.17,44.48,95.2,50.72,Dog,79.03680981595092,4.35680981595092,Dog,105.26315789473684,3.9557894736842103,Dog
34232,Always Ultra-Thin Pads 22ct (Foodager),Sundry,Sundry,Personal Care,65,5.19,9.81,4.62,337.35,637.91,300.56,Puzzle,79.03680981595092,4.35680981595092,Puzzle,36.5,4.0408333333333335,Star
34233,Burt's Bees Lip Balm (Foodager),Sundry,Sundry,"Nose, Mouth, & Throat",75,2.97,7.0,4.03,222.75,525.0,302.25,Dog,79.03680981595092,4.35680981595092,Dog,105.26315789473684,3.9557894736842103,Puzzle
